#Procedure: <laser_setup.procedures.It.It>
#Parameters:
#	Irange: 0.001 A
#	NPLC: 1
#	T step start time: 120 s
#	Chip group name: Alisson
#	Chip number: 75
#	Information: Light testing 365 mn
#	Initial (current) T: 0 C
#	Laser ON+OFF period: 120 s
#	Laser voltage: 2.68 V
#	Laser wavelength: 365
#	Procedure version: 2.2.0
#	Sample: other
#	Sampling time (excluding Keithley): 0 s
#	Target T: 25 C
#	VDS: 0.1 V
#	VG: -3.87 V
#Metadata:
#	Start time: 1757964127.2804635
#Data:
t (s),I (A),VL (V),Plate T (degC),Ambient T (degC),Clock (ms)
0.0,0.0001266111,0.0,nan,nan,nan
0.08356176,0.0001266365,0.0,nan,nan,nan
0.1670448,0.0001266255,0.0,nan,nan,nan
0.2506363,0.0001266282,0.0,nan,nan,nan
0.3341303,0.0001266282,0.0,nan,nan,nan
0.4177572,0.0001266636,0.0,nan,nan,nan
0.501459,0.0001266575,0.0,nan,nan,nan
0.585234,0.0001266527,0.0,nan,nan,nan
0.668672,0.0001266435,0.0,nan,nan,nan
0.7522752,0.0001266155,0.0,nan,nan,nan
0.8359876,0.0001265882,0.0,nan,nan,nan
0.9195492,0.0001266013,0.0,nan,nan,nan
1.003393,0.0001266101,0.0,nan,nan,nan
1.087162,0.0001266075,0.0,nan,nan,nan
1.170741,0.0001266064,0.0,nan,nan,nan
1.254389,0.0001266208,0.0,nan,nan,nan
1.337852,0.0001266167,0.0,nan,nan,nan
1.421223,0.0001266343,0.0,nan,nan,nan
1.505027,0.0001266255,0.0,nan,nan,nan
1.588721,0.000126615,0.0,nan,nan,nan
1.672456,0.0001266335,0.0,nan,nan,nan
1.755989,0.0001266376,0.0,nan,nan,nan
1.839517,0.0001266306,0.0,nan,nan,nan
1.9232,0.0001266107,0.0,nan,nan,nan
2.006817,0.0001266205,0.0,nan,nan,nan
2.090672,0.0001266323,0.0,nan,nan,nan
2.174224,0.0001266269,0.0,nan,nan,nan
2.257696,0.0001266515,0.0,nan,nan,nan
2.341603,0.0001266627,0.0,nan,nan,nan
2.425009,0.0001266693,0.0,nan,nan,nan
2.508519,0.0001266508,0.0,nan,nan,nan
2.592226,0.0001266581,0.0,nan,nan,nan
2.675856,0.0001266124,0.0,nan,nan,nan
2.759457,0.0001266038,0.0,nan,nan,nan
2.843566,0.0001266225,0.0,nan,nan,nan
2.927167,0.0001266104,0.0,nan,nan,nan
3.01073,0.0001266194,0.0,nan,nan,nan
3.094401,0.0001266263,0.0,nan,nan,nan
3.177951,0.0001266274,0.0,nan,nan,nan
3.261446,0.000126641,0.0,nan,nan,nan
3.345152,0.0001266399,0.0,nan,nan,nan
3.428491,0.0001266721,0.0,nan,nan,nan
3.512317,0.000126619,0.0,nan,nan,nan
3.596098,0.0001266022,0.0,nan,nan,nan
3.68009,0.0001266307,0.0,nan,nan,nan
3.763873,0.0001266209,0.0,nan,nan,nan
3.847554,0.0001266467,0.0,nan,nan,nan
3.931119,0.0001266268,0.0,nan,nan,nan
4.014943,0.0001266165,0.0,nan,nan,nan
4.098552,0.0001266495,0.0,nan,nan,nan
4.182208,0.0001266375,0.0,nan,nan,nan
4.265655,0.0001266475,0.0,nan,nan,nan
4.349497,0.0001266483,0.0,nan,nan,nan
4.43325,0.000126657,0.0,nan,nan,nan
4.516856,0.000126643,0.0,nan,nan,nan
4.600979,0.0001266507,0.0,nan,nan,nan
4.684733,0.0001266577,0.0,nan,nan,nan
4.768206,0.000126645,0.0,nan,nan,nan
4.851662,0.0001266381,0.0,nan,nan,nan
4.9355,0.0001266382,0.0,nan,nan,nan
5.019208,0.0001266268,0.0,nan,nan,nan
5.10308,0.0001266431,0.0,nan,nan,nan
5.187003,0.000126659,0.0,nan,nan,nan
5.270864,0.0001266379,0.0,nan,nan,nan
5.354569,0.0001266523,0.0,nan,nan,nan
5.438117,0.0001266491,0.0,nan,nan,nan
5.522347,0.0001266388,0.0,nan,nan,nan
5.606114,0.0001266379,0.0,nan,nan,nan
5.689449,0.0001266328,0.0,nan,nan,nan
5.773012,0.0001266516,0.0,nan,nan,nan
5.856461,0.0001266523,0.0,nan,nan,nan
5.940096,0.0001266624,0.0,nan,nan,nan
6.023565,0.0001266812,0.0,nan,nan,nan
6.107074,0.0001266868,0.0,nan,nan,nan
6.191444,0.0001266911,0.0,nan,nan,nan
6.275247,0.0001266811,0.0,nan,nan,nan
6.358753,0.0001266956,0.0,nan,nan,nan
6.44234,0.0001266621,0.0,nan,nan,nan
6.526334,0.0001266505,0.0,nan,nan,nan
6.609799,0.0001266896,0.0,nan,nan,nan
6.693235,0.000126689,0.0,nan,nan,nan
6.776865,0.0001266938,0.0,nan,nan,nan
6.860581,0.0001266984,0.0,nan,nan,nan
6.944809,0.0001266611,0.0,nan,nan,nan
7.029354,0.0001266529,0.0,nan,nan,nan
7.11323,0.0001266647,0.0,nan,nan,nan
7.197064,0.0001266641,0.0,nan,nan,nan
7.280745,0.0001266881,0.0,nan,nan,nan
7.364658,0.0001266785,0.0,nan,nan,nan
