seq,date,time_hms,proc,summary,source_file,file_idx,start_time,day_folder,has_light
1,2025-09-08,13:22:56,IVg,IVg Alisson100  VDS=0.1 V  VG:-5.0→5.0 (step 0.05)  #15,raw_data/Alisson_08_sept/IVg2025-09-08_15.csv,15,1757348576.97046,Alisson_08_sept,false
2,2025-09-08,13:25:42,IVg,IVg Alisson100  VDS=0.1 V  VG:-5.0→5.0 (step 0.05)  #16,raw_data/Alisson_08_sept/IVg2025-09-08_16.csv,16,1757348742.2767072,Alisson_08_sept,false
