seq,date,time_hms,proc,summary,source_file,file_idx,start_time,day_folder
1,2025-09-08,12:43:06,IVg,IVg Alisson69  VDS=0.1 V  VG:-5.0→5.0 (step 0.05)  #5,raw_data/Alisson_08_sept/IVg2025-09-08_5.csv,5,1757346186.191259,Alisson_08_sept
2,2025-09-08,12:44:27,IV,IV  Alisson69  VG=0.0 V  VSD:-0.1→0.1 (step 0.01)  #1,raw_data/Alisson_08_sept/IV2025-09-08_1.csv,1,1757346267.8836877,Alisson_08_sept
3,2025-09-08,12:45:49,IVg,IVg Alisson69  VDS=0.1 V  VG:-5.0→5.0 (step 0.05)  #6,raw_data/Alisson_08_sept/IVg2025-09-08_6.csv,6,1757346349.1239831,Alisson_08_sept
