seq,date,time_hms,proc,summary,source_file,file_idx,start_time,day_folder,has_light
1,2025-09-08,13:29:31,IVg,IVg Alisson101  VDS=0.1 V  VG:-5.0→5.0 (step 0.05)  #17,raw_data/Alisson_08_sept/IVg2025-09-08_17.csv,17,1757348971.9427412,Alisson_08_sept,false
2,2025-09-08,13:30:31,IVg,IVg Alisson101  VDS=0.1 V  VG:-5.0→5.0 (step 0.05)  #18,raw_data/Alisson_08_sept/IVg2025-09-08_18.csv,18,1757349031.5773084,Alisson_08_sept,false
