#Procedure: <laser_setup.procedures.It.It>
#Parameters:
#	Irange: 0.001 A
#	NPLC: 1
#	T step start time: 120 s
#	Chip group name: Alisson
#	Chip number: 68
#	Information: Light testing
#	Initial (current) T: 0 C
#	Laser ON+OFF period: 240 s
#	Laser voltage: 2.77 V
#	Laser wavelength: 365
#	Procedure version: 2.2.0
#	Sample: other
#	Sampling time (excluding Keithley): 0 s
#	Target T: 25 C
#	VDS: 0.1 V
#	VG: -5.46 V
#Metadata:
#	Start time: 1758553089.590393
#Data:
t (s),I (A),VL (V),Plate T (degC),Ambient T (degC),Clock (ms)
0.0,8.288557e-05,0.0,nan,nan,nan
0.08374484,8.280975e-05,0.0,nan,nan,nan
0.1930835,8.286269e-05,0.0,nan,nan,nan
0.2767335,8.286061e-05,0.0,nan,nan,nan
0.3602364,8.286954e-05,0.0,nan,nan,nan
0.4755453,8.293401e-05,0.0,nan,nan,nan
0.5590076,8.288756e-05,0.0,nan,nan,nan
0.6441425,8.292127e-05,0.0,nan,nan,nan
0.7277243,8.28742e-05,0.0,nan,nan,nan
0.8118315,8.285216e-05,0.0,nan,nan,nan
0.895481,8.28572e-05,0.0,nan,nan,nan
0.9796579,8.285609e-05,0.0,nan,nan,nan
1.063229,8.291537e-05,0.0,nan,nan,nan
1.147385,8.293113e-05,0.0,nan,nan,nan
1.258014,8.292448e-05,0.0,nan,nan,nan
1.341406,8.295626e-05,0.0,nan,nan,nan
1.424849,8.288417e-05,0.0,nan,nan,nan
1.50866,8.286301e-05,0.0,nan,nan,nan
1.592118,8.288378e-05,0.0,nan,nan,nan
1.675454,8.288412e-05,0.0,nan,nan,nan
1.758843,8.294328e-05,0.0,nan,nan,nan
1.869926,8.294949e-05,0.0,nan,nan,nan
1.953395,8.29191e-05,0.0,nan,nan,nan
2.037201,8.291283e-05,0.0,nan,nan,nan
2.120753,8.292386e-05,0.0,nan,nan,nan
2.204118,8.291765e-05,0.0,nan,nan,nan
2.287469,8.290049e-05,0.0,nan,nan,nan
2.37126,8.293488e-05,0.0,nan,nan,nan
2.454713,8.293152e-05,0.0,nan,nan,nan
2.538263,8.296833e-05,0.0,nan,nan,nan
2.663377,8.296753e-05,0.0,nan,nan,nan
2.747025,8.289753e-05,0.0,nan,nan,nan
2.830524,8.294873e-05,0.0,nan,nan,nan
2.914203,8.301344e-05,0.0,nan,nan,nan
2.997632,8.297328e-05,0.0,nan,nan,nan
3.081126,8.298033e-05,0.0,nan,nan,nan
3.164717,8.292287e-05,0.0,nan,nan,nan
3.288548,8.295174e-05,0.0,nan,nan,nan
3.372011,8.294977e-05,0.0,nan,nan,nan
3.455458,8.293759e-05,0.0,nan,nan,nan
3.539191,8.28807e-05,0.0,nan,nan,nan
3.622655,8.291374e-05,0.0,nan,nan,nan
3.727025,8.294791e-05,0.0,nan,nan,nan
3.810493,8.288968e-05,0.0,nan,nan,nan
3.893855,8.29819e-05,0.0,nan,nan,nan
3.977512,8.298146e-05,0.0,nan,nan,nan
4.060901,8.293847e-05,0.0,nan,nan,nan
4.153262,8.292984e-05,0.0,nan,nan,nan
4.23707,8.288452e-05,0.0,nan,nan,nan
4.321645,8.290066e-05,0.0,nan,nan,nan
4.405115,8.288706e-05,0.0,nan,nan,nan
4.488558,8.2955e-05,0.0,nan,nan,nan
4.572032,8.290707e-05,0.0,nan,nan,nan
4.655522,8.289254e-05,0.0,nan,nan,nan
4.762872,8.297911e-05,0.0,nan,nan,nan
4.84664,8.295658e-05,0.0,nan,nan,nan
4.930633,8.29463e-05,0.0,nan,nan,nan
5.014233,8.292195e-05,0.0,nan,nan,nan
5.097757,8.290763e-05,0.0,nan,nan,nan
5.18131,8.288388e-05,0.0,nan,nan,nan
5.264772,8.292154e-05,0.0,nan,nan,nan
5.348343,8.295206e-05,0.0,nan,nan,nan
5.431784,8.297578e-05,0.0,nan,nan,nan
5.538611,8.298896e-05,0.0,nan,nan,nan
5.622201,8.294618e-05,0.0,nan,nan,nan
5.838094,8.296294e-05,0.0,nan,nan,nan
5.921533,8.29315e-05,0.0,nan,nan,nan
6.005102,8.287656e-05,0.0,nan,nan,nan
6.088613,8.286781e-05,0.0,nan,nan,nan
6.172187,8.293031e-05,0.0,nan,nan,nan
6.256002,8.293518e-05,0.0,nan,nan,nan
6.339808,8.292885e-05,0.0,nan,nan,nan
6.446739,8.291254e-05,0.0,nan,nan,nan
6.530345,8.292036e-05,0.0,nan,nan,nan
6.615726,8.290391e-05,0.0,nan,nan,nan
6.699004,8.292885e-05,0.0,nan,nan,nan
6.782372,8.293462e-05,0.0,nan,nan,nan
6.866329,8.29164e-05,0.0,nan,nan,nan
6.949828,8.294343e-05,0.0,nan,nan,nan
7.033953,8.293228e-05,0.0,nan,nan,nan
7.117486,8.293576e-05,0.0,nan,nan,nan
7.227991,8.296048e-05,0.0,nan,nan,nan
7.311812,8.292495e-05,0.0,nan,nan,nan
7.39558,8.29307e-05,0.0,nan,nan,nan
7.479659,8.291896e-05,0.0,nan,nan,nan
7.563834,8.291273e-05,0.0,nan,nan,nan
7.64782,8.295112e-05,0.0,nan,nan,nan
7.731269,8.294445e-05,0.0,nan,nan,nan
7.815126,8.297004e-05,0.0,nan,nan,nan
7.898697,8.299064e-05,0.0,nan,nan,nan
8.005329,8.296448e-05,0.0,nan,nan,nan
8.088832,8.296744e-05,0.0,nan,nan,nan
8.176425,8.29682e-05,0.0,nan,nan,nan
8.259829,8.300255e-05,0.0,nan,nan,nan
8.343174,8.298929e-05,0.0,nan,nan,nan
8.42688,8.299435e-05,0.0,nan,nan,nan
8.510329,8.304221e-05,0.0,nan,nan,nan
8.593904,8.305621e-05,0.0,nan,nan,nan
8.677527,8.297382e-05,0.0,nan,nan,nan
8.784478,8.3025e-05,0.0,nan,nan,nan
8.867838,8.300338e-05,0.0,nan,nan,nan
8.951446,8.305038e-05,0.0,nan,nan,nan
9.034886,8.303682e-05,0.0,nan,nan,nan
9.118535,8.300992e-05,0.0,nan,nan,nan
9.222855,8.29954e-05,0.0,nan,nan,nan
9.306425,8.29749e-05,0.0,nan,nan,nan
9.389989,8.302695e-05,0.0,nan,nan,nan
9.473594,8.300246e-05,0.0,nan,nan,nan
9.557185,8.301307e-05,0.0,nan,nan,nan
9.640854,8.298884e-05,0.0,nan,nan,nan
9.724459,8.301951e-05,0.0,nan,nan,nan
9.819203,8.305122e-05,0.0,nan,nan,nan
9.902777,8.299558e-05,0.0,nan,nan,nan
10.00207,8.300378e-05,0.0,nan,nan,nan
10.08563,8.298014e-05,0.0,nan,nan,nan
10.16923,8.300582e-05,0.0,nan,nan,nan
10.25318,8.303267e-05,0.0,nan,nan,nan
10.33676,8.309174e-05,0.0,nan,nan,nan
10.42038,8.303138e-05,0.0,nan,nan,nan
10.50406,8.301948e-05,0.0,nan,nan,nan
10.62474,8.301569e-05,0.0,nan,nan,nan
10.70834,8.30106e-05,0.0,nan,nan,nan
10.79169,8.298297e-05,0.0,nan,nan,nan
10.8758,8.302473e-05,0.0,nan,nan,nan
10.9592,8.304584e-05,0.0,nan,nan,nan
11.06712,8.303903e-05,0.0,nan,nan,nan
11.15074,8.30072e-05,0.0,nan,nan,nan
11.23939,8.304299e-05,0.0,nan,nan,nan
11.32283,8.301714e-05,0.0,nan,nan,nan
11.40633,8.304953e-05,0.0,nan,nan,nan
11.49005,8.302966e-05,0.0,nan,nan,nan
11.57392,8.301026e-05,0.0,nan,nan,nan
11.67406,8.301804e-05,0.0,nan,nan,nan
11.75747,8.298147e-05,0.0,nan,nan,nan
11.84229,8.30037e-05,0.0,nan,nan,nan
11.9258,8.299499e-05,0.0,nan,nan,nan
12.00919,8.300951e-05,0.0,nan,nan,nan
12.09273,8.304404e-05,0.0,nan,nan,nan
12.17643,8.308663e-05,0.0,nan,nan,nan
