#Procedure: <laser_setup.procedures.IV.IV>
#Parameters:
#	Irange: 1e-08 A
#	NPLC: 1
#	Burn-in time: 600 s
#	Chip group name: other
#	Chip number: 1
#	Information: Scratch - Source
#	Laser voltage: 0 V
#	Laser wavelength: 0
#	Procedure version: 2.0.1
#	Sample: other
#	Step time: 0 s
#	VG: 0 V
#	VSD end: 2 V
#	VSD start: -2 V
#	VSD step: 0.05 V
#Metadata:
#	Start time: 1757446150.6100307
#Data:
Vsd (V),I (A),Plate T (degC),Ambient T (degC),Clock (ms)
1.8005,1.537154e-10,nan,nan,nan
1.8505,1.590259e-10,nan,nan,nan
1.9005,2.372461e-10,nan,nan,nan
1.9505000000000001,1.603852e-10,nan,nan,nan
2.0,2.130313e-10,nan,nan,nan
1.95,-1.289655e-10,nan,nan,nan
1.9,-2.064526e-10,nan,nan,nan
1.8499999999999999,-1.597564e-10,nan,nan,nan
1.7999999999999998,-2.146791e-10,nan,nan,nan
1.7499999999999998,-1.399741e-10,nan,nan,nan
1.6999999999999997,-1.588694e-10,nan,nan,nan
1.6499999999999997,-2.06084e-10,nan,nan,nan
1.5999999999999996,-1.666231e-10,nan,nan,nan
1.5499999999999996,-1.635298e-10,nan,nan,nan
1.4999999999999996,-2.0734e-10,nan,nan,nan
1.4499999999999995,-1.534427e-10,nan,nan,nan
1.3999999999999995,-2.11603e-10,nan,nan,nan
1.3499999999999994,-2.15906e-10,nan,nan,nan
1.2999999999999994,-1.666694e-10,nan,nan,nan
1.2499999999999993,-2.123864e-10,nan,nan,nan
1.1999999999999993,-2.221451e-10,nan,nan,nan
1.1499999999999992,-1.681095e-10,nan,nan,nan
1.0999999999999992,-1.909394e-10,nan,nan,nan
1.0499999999999992,-1.590711e-10,nan,nan,nan
0.9999999999999991,-2.141665e-10,nan,nan,nan
0.9499999999999991,-2.025646e-10,nan,nan,nan
0.899999999999999,-1.763533e-10,nan,nan,nan
0.849999999999999,-2.029966e-10,nan,nan,nan
0.7999999999999989,-1.520489e-10,nan,nan,nan
0.7499999999999989,-1.693483e-10,nan,nan,nan
0.6999999999999988,-2.329523e-10,nan,nan,nan
0.6499999999999988,-1.663356e-10,nan,nan,nan
0.5999999999999988,-2.17387e-10,nan,nan,nan
0.5499999999999987,-2.179055e-10,nan,nan,nan
0.49999999999999867,-1.687492e-10,nan,nan,nan
0.4499999999999986,-2.127727e-10,nan,nan,nan
0.3999999999999986,-1.488459e-10,nan,nan,nan
0.34999999999999853,-1.59757e-10,nan,nan,nan
0.2999999999999985,-2.2165e-10,nan,nan,nan
0.24999999999999845,-2.174562e-10,nan,nan,nan
0.1999999999999984,-4.51722e-10,nan,nan,nan
0.14999999999999836,-1.560125e-10,nan,nan,nan
0.09999999999999831,-1.95629e-10,nan,nan,nan
0.04999999999999827,-2.109064e-10,nan,nan,nan
0.0005,-4.588708e-10,nan,nan,nan
-0.0495,-4.742867e-10,nan,nan,nan
