#Procedure: <laser_setup.procedures.IV.IV>
#Parameters:
#	Irange: 0.01 A
#	NPLC: 1
#	Burn-in time: 600 s
#	Chip group name: other
#	Chip number: 1
#	Information: Scratch - Source
#	Laser voltage: 0 V
#	Laser wavelength: 0
#	Procedure version: 2.0.1
#	Sample: other
#	Step time: 0 s
#	VG: 0 V
#	VSD end: 1 V
#	VSD start: -1 V
#	VSD step: 0.05 V
#Metadata:
#	Start time: 1757445983.0571663
#Data:
Vsd (V),I (A),Plate T (degC),Ambient T (degC),Clock (ms)
0.0,1.240775e-07,nan,nan,nan
-0.0005,1.269558e-07,nan,nan,nan
-0.0505,1.269559e-07,nan,nan,nan
-0.1005,1.223506e-07,nan,nan,nan
-0.15050000000000002,1.258045e-07,nan,nan,nan
-0.2005,1.229264e-07,nan,nan,nan
-0.2505,1.23502e-07,nan,nan,nan
-0.30050000000000004,1.252291e-07,nan,nan,nan
-0.35050000000000003,1.240778e-07,nan,nan,nan
-0.4005,1.235022e-07,nan,nan,nan
-0.4505,1.223509e-07,nan,nan,nan
-0.5005,1.211996e-07,nan,nan,nan
-0.5505,1.200482e-07,nan,nan,nan
-0.6005,1.200481e-07,nan,nan,nan
-0.6505,1.22351e-07,nan,nan,nan
-0.7005,1.171699e-07,nan,nan,nan
-0.7505,1.200483e-07,nan,nan,nan
-0.8005,1.188969e-07,nan,nan,nan
-0.8505,1.165944e-07,nan,nan,nan
-0.9005,1.177456e-07,nan,nan,nan
-0.9505,1.160186e-07,nan,nan,nan
-1.0,1.183214e-07,nan,nan,nan
-0.95,1.177458e-07,nan,nan,nan
-0.8999999999999999,1.154431e-07,nan,nan,nan
-0.8499999999999999,1.183214e-07,nan,nan,nan
-0.7999999999999998,1.20624e-07,nan,nan,nan
-0.7499999999999998,1.194726e-07,nan,nan,nan
-0.6999999999999997,1.200482e-07,nan,nan,nan
-0.6499999999999997,1.188969e-07,nan,nan,nan
-0.5999999999999996,1.194725e-07,nan,nan,nan
-0.5499999999999996,1.206239e-07,nan,nan,nan
-0.49999999999999956,1.252291e-07,nan,nan,nan
-0.4499999999999995,1.240778e-07,nan,nan,nan
-0.39999999999999947,1.211996e-07,nan,nan,nan
-0.3499999999999994,1.246535e-07,nan,nan,nan
-0.2999999999999994,1.258046e-07,nan,nan,nan
-0.24999999999999933,1.25229e-07,nan,nan,nan
-0.1999999999999993,1.246531e-07,nan,nan,nan
-0.14999999999999925,1.269557e-07,nan,nan,nan
-0.0999999999999992,1.286828e-07,nan,nan,nan
-0.049999999999999156,1.269557e-07,nan,nan,nan
-0.0005,1.28107e-07,nan,nan,nan
0.0005,1.269558e-07,nan,nan,nan
0.0505,1.252287e-07,nan,nan,nan
0.1005,1.275315e-07,nan,nan,nan
0.15050000000000002,1.309853e-07,nan,nan,nan
0.2005,1.292581e-07,nan,nan,nan
0.2505,1.292582e-07,nan,nan,nan
0.30050000000000004,1.298338e-07,nan,nan,nan
0.35050000000000003,1.31561e-07,nan,nan,nan
0.4005,1.298339e-07,nan,nan,nan
0.4505,1.327123e-07,nan,nan,nan
0.5005,1.315609e-07,nan,nan,nan
0.5505,1.355906e-07,nan,nan,nan
0.6005,1.327122e-07,nan,nan,nan
0.6505,1.344391e-07,nan,nan,nan
0.7005,1.361659e-07,nan,nan,nan
0.7505,1.338634e-07,nan,nan,nan
0.8005,1.355904e-07,nan,nan,nan
0.8505,1.350147e-07,nan,nan,nan
0.9005,1.37893e-07,nan,nan,nan
0.9505,1.373172e-07,nan,nan,nan
1.0,1.384686e-07,nan,nan,nan
0.95,1.36166e-07,nan,nan,nan
0.8999999999999999,1.350146e-07,nan,nan,nan
0.8499999999999999,1.373174e-07,nan,nan,nan
0.7999999999999998,1.350147e-07,nan,nan,nan
0.7499999999999998,1.321365e-07,nan,nan,nan
0.6999999999999997,1.321366e-07,nan,nan,nan
0.6499999999999997,1.327122e-07,nan,nan,nan
0.5999999999999996,1.327121e-07,nan,nan,nan
0.5499999999999996,1.309853e-07,nan,nan,nan
0.49999999999999956,1.309853e-07,nan,nan,nan
0.4499999999999995,1.309852e-07,nan,nan,nan
0.39999999999999947,1.286826e-07,nan,nan,nan
0.3499999999999994,1.309852e-07,nan,nan,nan
0.2999999999999994,1.309853e-07,nan,nan,nan
0.24999999999999933,1.292583e-07,nan,nan,nan
0.1999999999999993,1.286826e-07,nan,nan,nan
0.14999999999999925,1.24653e-07,nan,nan,nan
0.0999999999999992,1.275314e-07,nan,nan,nan
0.049999999999999156,1.263801e-07,nan,nan,nan
0.0005,1.275315e-07,nan,nan,nan
-0.0495,1.240776e-07,nan,nan,nan
