#Procedure: <laser_setup.procedures.IV.IV>
#Parameters:
#	Irange: 1e-05 A
#	NPLC: 1
#	Burn-in time: 600 s
#	Chip group name: other
#	Chip number: 1
#	Information: Scratch - Source
#	Laser voltage: 0 V
#	Laser wavelength: 0
#	Procedure version: 2.0.1
#	Sample: other
#	Step time: 0 s
#	VG: 0 V
#	VSD end: 2 V
#	VSD start: -2 V
#	VSD step: 0.05 V
#Metadata:
#	Start time: 1757446063.381521
#Data:
Vsd (V),I (A),Plate T (degC),Ambient T (degC),Clock (ms)
1.8005,4.285766e-10,nan,nan,nan
1.8505,6.546906e-10,nan,nan,nan
1.9005,-2.755932e-10,nan,nan,nan
1.9505000000000001,1.791572e-10,nan,nan,nan
2.0,1.295873e-09,nan,nan,nan
1.95,-1.219092e-10,nan,nan,nan
1.9,-4.280176e-10,nan,nan,nan
1.8499999999999999,1.275097e-10,nan,nan,nan
1.7999999999999998,2.226167e-10,nan,nan,nan
1.7499999999999998,-8.279745e-10,nan,nan,nan
1.6999999999999997,1.904947e-10,nan,nan,nan
1.6499999999999997,4.751845e-10,nan,nan,nan
1.5999999999999996,-5.527285e-10,nan,nan,nan
1.5499999999999996,-2.138678e-10,nan,nan,nan
1.4999999999999996,8.789169e-10,nan,nan,nan
1.4499999999999995,-6.610631e-10,nan,nan,nan
1.3999999999999995,-4.859643e-10,nan,nan,nan
1.3499999999999994,7.460312e-11,nan,nan,nan
1.2999999999999994,6.918529e-10,nan,nan,nan
1.2499999999999993,-9.602432e-10,nan,nan,nan
1.1999999999999993,1.231012e-10,nan,nan,nan
1.1499999999999992,7.724733e-10,nan,nan,nan
1.0999999999999992,-5.571384e-10,nan,nan,nan
1.0499999999999992,-3.499163e-10,nan,nan,nan
0.9999999999999991,8.234898e-10,nan,nan,nan
0.9499999999999991,-1.193899e-10,nan,nan,nan
0.899999999999999,-7.46094e-10,nan,nan,nan
0.849999999999999,-1.924397e-11,nan,nan,nan
0.7999999999999989,4.531415e-10,nan,nan,nan
0.7499999999999989,-9.892182e-10,nan,nan,nan
0.6999999999999988,1.205822e-10,nan,nan,nan
0.6499999999999988,4.071627e-10,nan,nan,nan
0.5999999999999988,1.401075e-10,nan,nan,nan
0.5499999999999987,-2.900804e-10,nan,nan,nan
0.49999999999999867,9.318251e-10,nan,nan,nan
0.4499999999999986,-5.590279e-10,nan,nan,nan
0.3999999999999986,-5.539892e-10,nan,nan,nan
0.34999999999999853,1.04836e-10,nan,nan,nan
0.2999999999999985,2.137997e-10,nan,nan,nan
0.24999999999999845,-9.804006e-10,nan,nan,nan
0.1999999999999984,2.717459e-10,nan,nan,nan
0.14999999999999836,1.715999e-10,nan,nan,nan
0.09999999999999831,-9.489083e-10,nan,nan,nan
0.04999999999999827,4.374101e-11,nan,nan,nan
0.0005,1.117632e-09,nan,nan,nan
-0.0495,-4.034543e-10,nan,nan,nan
