#Procedure: <laser_setup.procedures.It.It>
#Parameters:
#	Irange: 0.001 A
#	NPLC: 1
#	T step start time: 120 s
#	Chip group name: Alisson
#	Chip number: 72
#	Information: Light testing
#	Initial (current) T: 0 C
#	Laser ON+OFF period: 120 s
#	Laser voltage: 0.88 V
#	Laser wavelength: 365
#	Procedure version: 2.2.0
#	Sample: other
#	Sampling time (excluding Keithley): 0 s
#	Target T: 25 C
#	VDS: 0.1 V
#	VG: 0.3 V
#Metadata:
#	Start time: 1758652209.5461047
#Data:
t (s),I (A),VL (V),Plate T (degC),Ambient T (degC),Clock (ms)
0.0,2.212479e-05,0.0,nan,nan,nan
0.08393266,2.414205e-05,0.0,nan,nan,nan
0.1673611,2.419501e-05,0.0,nan,nan,nan
0.2521821,2.420774e-05,0.0,nan,nan,nan
0.3356491,2.419812e-05,0.0,nan,nan,nan
0.4279255,2.419057e-05,0.0,nan,nan,nan
0.5115891,2.419909e-05,0.0,nan,nan,nan
0.5953003,2.418946e-05,0.0,nan,nan,nan
0.67879,2.419131e-05,0.0,nan,nan,nan
0.7626028,2.419402e-05,0.0,nan,nan,nan
0.8458972,2.418164e-05,0.0,nan,nan,nan
0.9294788,2.418446e-05,0.0,nan,nan,nan
1.012871,2.418901e-05,0.0,nan,nan,nan
1.09632,2.418618e-05,0.0,nan,nan,nan
1.180093,2.417858e-05,0.0,nan,nan,nan
1.263572,2.418516e-05,0.0,nan,nan,nan
1.346946,2.41973e-05,0.0,nan,nan,nan
1.430607,2.419696e-05,0.0,nan,nan,nan
1.514136,2.419847e-05,0.0,nan,nan,nan
1.597865,2.419477e-05,0.0,nan,nan,nan
1.681215,2.418958e-05,0.0,nan,nan,nan
1.764483,2.418295e-05,0.0,nan,nan,nan
1.847952,2.418958e-05,0.0,nan,nan,nan
1.931721,2.41927e-05,0.0,nan,nan,nan
2.015137,2.419539e-05,0.0,nan,nan,nan
2.098546,2.419118e-05,0.0,nan,nan,nan
2.181829,2.418501e-05,0.0,nan,nan,nan
2.265448,2.419921e-05,0.0,nan,nan,nan
2.349015,2.41961e-05,0.0,nan,nan,nan
2.432361,2.418625e-05,0.0,nan,nan,nan
2.524252,2.419034e-05,0.0,nan,nan,nan
2.607795,2.419574e-05,0.0,nan,nan,nan
2.691544,2.419432e-05,0.0,nan,nan,nan
2.775114,2.419914e-05,0.0,nan,nan,nan
2.858429,2.419749e-05,0.0,nan,nan,nan
2.942069,2.419909e-05,0.0,nan,nan,nan
3.025455,2.419143e-05,0.0,nan,nan,nan
3.108902,2.419495e-05,0.0,nan,nan,nan
3.192256,2.419667e-05,0.0,nan,nan,nan
3.275615,2.419586e-05,0.0,nan,nan,nan
3.359446,2.419559e-05,0.0,nan,nan,nan
3.442911,2.41992e-05,0.0,nan,nan,nan
3.526358,2.419224e-05,0.0,nan,nan,nan
3.610233,2.421441e-05,0.0,nan,nan,nan
3.693602,2.421181e-05,0.0,nan,nan,nan
3.776998,2.420145e-05,0.0,nan,nan,nan
3.860744,2.420802e-05,0.0,nan,nan,nan
3.944105,2.420381e-05,0.0,nan,nan,nan
4.027457,2.419861e-05,0.0,nan,nan,nan
4.112799,2.420209e-05,0.0,nan,nan,nan
4.196127,2.420295e-05,0.0,nan,nan,nan
4.279936,2.420615e-05,0.0,nan,nan,nan
4.363475,2.420474e-05,0.0,nan,nan,nan
4.447045,2.420041e-05,0.0,nan,nan,nan
4.530532,2.420826e-05,0.0,nan,nan,nan
4.613873,2.42097e-05,0.0,nan,nan,nan
4.697554,2.420226e-05,0.0,nan,nan,nan
4.781093,2.420957e-05,0.0,nan,nan,nan
4.864557,2.42001e-05,0.0,nan,nan,nan
4.947966,2.419805e-05,0.0,nan,nan,nan
5.031316,2.418904e-05,0.0,nan,nan,nan
5.114699,2.419533e-05,0.0,nan,nan,nan
5.198355,2.419362e-05,0.0,nan,nan,nan
5.281927,2.420479e-05,0.0,nan,nan,nan
5.365732,2.420762e-05,0.0,nan,nan,nan
5.449192,2.420347e-05,0.0,nan,nan,nan
5.532737,2.420693e-05,0.0,nan,nan,nan
5.616779,2.420082e-05,0.0,nan,nan,nan
5.700205,2.41885e-05,0.0,nan,nan,nan
5.783784,2.420219e-05,0.0,nan,nan,nan
5.867229,2.419316e-05,0.0,nan,nan,nan
5.952195,2.420474e-05,0.0,nan,nan,nan
6.035582,2.420032e-05,0.0,nan,nan,nan
6.118965,2.419587e-05,0.0,nan,nan,nan
6.202797,2.419022e-05,0.0,nan,nan,nan
6.286461,2.420034e-05,0.0,nan,nan,nan
6.370083,2.419447e-05,0.0,nan,nan,nan
6.4537,2.420269e-05,0.0,nan,nan,nan
6.537236,2.41921e-05,0.0,nan,nan,nan
6.64858,2.419107e-05,0.0,nan,nan,nan
6.732187,2.420855e-05,0.0,nan,nan,nan
6.815509,2.420865e-05,0.0,nan,nan,nan
6.898849,2.420733e-05,0.0,nan,nan,nan
6.982193,2.420559e-05,0.0,nan,nan,nan
7.065613,2.418872e-05,0.0,nan,nan,nan
7.149228,2.420008e-05,0.0,nan,nan,nan
7.232829,2.41984e-05,0.0,nan,nan,nan
7.316421,2.419985e-05,0.0,nan,nan,nan
7.400484,2.420751e-05,0.0,nan,nan,nan
7.483964,2.419449e-05,0.0,nan,nan,nan
7.567608,2.419103e-05,0.0,nan,nan,nan
7.650999,2.419605e-05,0.0,nan,nan,nan
7.734787,2.419926e-05,0.0,nan,nan,nan
7.818564,2.42041e-05,0.0,nan,nan,nan
7.902273,2.418903e-05,0.0,nan,nan,nan
7.985839,2.421154e-05,0.0,nan,nan,nan
8.069213,2.420066e-05,0.0,nan,nan,nan
8.153325,2.419431e-05,0.0,nan,nan,nan
8.237078,2.420416e-05,0.0,nan,nan,nan
8.32078,2.41973e-05,0.0,nan,nan,nan
8.404232,2.420162e-05,0.0,nan,nan,nan
8.487774,2.419131e-05,0.0,nan,nan,nan
8.571211,2.418804e-05,0.0,nan,nan,nan
8.700062,2.419455e-05,0.0,nan,nan,nan
8.783851,2.419862e-05,0.0,nan,nan,nan
8.867164,2.418878e-05,0.0,nan,nan,nan
8.95062,2.418226e-05,0.0,nan,nan,nan
