#Procedure: <laser_setup.procedures.It.It>
#Parameters:
#	Irange: 0.001 A
#	NPLC: 1
#	T step start time: 120 s
#	Chip group name: Alisson
#	Chip number: 72
#	Information: Light testing
#	Initial (current) T: 0 C
#	Laser ON+OFF period: 120 s
#	Laser voltage: 1.79 V
#	Laser wavelength: 365
#	Procedure version: 2.2.0
#	Sample: other
#	Sampling time (excluding Keithley): 0 s
#	Target T: 25 C
#	VDS: 0.1 V
#	VG: -3 V
#Metadata:
#	Start time: 1758641357.7241628
#Data:
t (s),I (A),VL (V),Plate T (degC),Ambient T (degC),Clock (ms)
0.0,3.701853e-05,0.0,nan,nan,nan
0.08477086,3.703233e-05,0.0,nan,nan,nan
0.1685918,3.701723e-05,0.0,nan,nan,nan
0.2525778,3.702272e-05,0.0,nan,nan,nan
0.3362144,3.702537e-05,0.0,nan,nan,nan
0.420561,3.700716e-05,0.0,nan,nan,nan
0.5040511,3.702089e-05,0.0,nan,nan,nan
0.588032,3.701515e-05,0.0,nan,nan,nan
0.6715723,3.702666e-05,0.0,nan,nan,nan
0.7724615,3.702224e-05,0.0,nan,nan,nan
0.8559995,3.701595e-05,0.0,nan,nan,nan
0.9394284,3.702235e-05,0.0,nan,nan,nan
1.023419,3.700035e-05,0.0,nan,nan,nan
1.106901,3.700674e-05,0.0,nan,nan,nan
1.190293,3.70172e-05,0.0,nan,nan,nan
1.275848,3.701802e-05,0.0,nan,nan,nan
1.359391,3.701675e-05,0.0,nan,nan,nan
1.443081,3.69945e-05,0.0,nan,nan,nan
1.526713,3.698847e-05,0.0,nan,nan,nan
1.610162,3.700178e-05,0.0,nan,nan,nan
1.693796,3.700879e-05,0.0,nan,nan,nan
1.777937,3.701622e-05,0.0,nan,nan,nan
1.861651,3.701667e-05,0.0,nan,nan,nan
1.945635,3.700696e-05,0.0,nan,nan,nan
2.029146,3.702216e-05,0.0,nan,nan,nan
2.112849,3.70296e-05,0.0,nan,nan,nan
2.196293,3.702609e-05,0.0,nan,nan,nan
2.279898,3.702626e-05,0.0,nan,nan,nan
2.363489,3.701295e-05,0.0,nan,nan,nan
2.446936,3.701426e-05,0.0,nan,nan,nan
2.53065,3.701093e-05,0.0,nan,nan,nan
2.614332,3.700927e-05,0.0,nan,nan,nan
2.6977,3.702628e-05,0.0,nan,nan,nan
2.811093,3.70346e-05,0.0,nan,nan,nan
2.894774,3.702124e-05,0.0,nan,nan,nan
2.978523,3.702085e-05,0.0,nan,nan,nan
3.062291,3.702675e-05,0.0,nan,nan,nan
3.145807,3.702696e-05,0.0,nan,nan,nan
3.229523,3.702483e-05,0.0,nan,nan,nan
3.312918,3.702105e-05,0.0,nan,nan,nan
3.39657,3.702454e-05,0.0,nan,nan,nan
3.479974,3.702344e-05,0.0,nan,nan,nan
3.563692,3.702978e-05,0.0,nan,nan,nan
3.647037,3.702354e-05,0.0,nan,nan,nan
3.730422,3.702739e-05,0.0,nan,nan,nan
3.814454,3.702489e-05,0.0,nan,nan,nan
3.897923,3.701437e-05,0.0,nan,nan,nan
3.981772,3.701161e-05,0.0,nan,nan,nan
4.065237,3.702066e-05,0.0,nan,nan,nan
4.148766,3.702136e-05,0.0,nan,nan,nan
4.232221,3.699975e-05,0.0,nan,nan,nan
4.315924,3.702212e-05,0.0,nan,nan,nan
4.399659,3.701868e-05,0.0,nan,nan,nan
4.483783,3.702117e-05,0.0,nan,nan,nan
4.56758,3.70261e-05,0.0,nan,nan,nan
4.651122,3.702788e-05,0.0,nan,nan,nan
4.735119,3.701634e-05,0.0,nan,nan,nan
4.818942,3.701708e-05,0.0,nan,nan,nan
4.902567,3.70134e-05,0.0,nan,nan,nan
4.986119,3.702093e-05,0.0,nan,nan,nan
5.07005,3.702211e-05,0.0,nan,nan,nan
5.15364,3.702959e-05,0.0,nan,nan,nan
5.237174,3.700794e-05,0.0,nan,nan,nan
5.321547,3.701328e-05,0.0,nan,nan,nan
5.405408,3.701058e-05,0.0,nan,nan,nan
5.488922,3.700437e-05,0.0,nan,nan,nan
5.572539,3.700959e-05,0.0,nan,nan,nan
5.65632,3.700947e-05,0.0,nan,nan,nan
5.73991,3.700376e-05,0.0,nan,nan,nan
5.82358,3.700381e-05,0.0,nan,nan,nan
5.907192,3.700609e-05,0.0,nan,nan,nan
5.990765,3.699169e-05,0.0,nan,nan,nan
6.074733,3.700507e-05,0.0,nan,nan,nan
6.158246,3.699912e-05,0.0,nan,nan,nan
6.241926,3.70013e-05,0.0,nan,nan,nan
6.325561,3.700718e-05,0.0,nan,nan,nan
6.409715,3.701005e-05,0.0,nan,nan,nan
6.493141,3.699775e-05,0.0,nan,nan,nan
6.576761,3.700282e-05,0.0,nan,nan,nan
6.660196,3.699982e-05,0.0,nan,nan,nan
6.743764,3.699481e-05,0.0,nan,nan,nan
6.827929,3.69993e-05,0.0,nan,nan,nan
6.937738,3.700194e-05,0.0,nan,nan,nan
7.021173,3.700338e-05,0.0,nan,nan,nan
7.105663,3.699458e-05,0.0,nan,nan,nan
7.189137,3.699849e-05,0.0,nan,nan,nan
7.272667,3.699888e-05,0.0,nan,nan,nan
7.356757,3.700883e-05,0.0,nan,nan,nan
7.440371,3.699288e-05,0.0,nan,nan,nan
7.523948,3.700097e-05,0.0,nan,nan,nan
7.607612,3.701434e-05,0.0,nan,nan,nan
7.690986,3.70051e-05,0.0,nan,nan,nan
7.774758,3.701428e-05,0.0,nan,nan,nan
7.85885,3.700488e-05,0.0,nan,nan,nan
7.942458,3.700783e-05,0.0,nan,nan,nan
8.02616,3.699374e-05,0.0,nan,nan,nan
8.109749,3.700533e-05,0.0,nan,nan,nan
8.193433,3.701031e-05,0.0,nan,nan,nan
8.278318,3.700644e-05,0.0,nan,nan,nan
8.362381,3.700745e-05,0.0,nan,nan,nan
8.445947,3.69984e-05,0.0,nan,nan,nan
8.52978,3.699115e-05,0.0,nan,nan,nan
8.613429,3.699591e-05,0.0,nan,nan,nan
8.696812,3.699917e-05,0.0,nan,nan,nan
8.780359,3.700016e-05,0.0,nan,nan,nan
8.864006,3.700118e-05,0.0,nan,nan,nan
8.964755,3.698635e-05,0.0,nan,nan,nan
9.048269,3.699087e-05,0.0,nan,nan,nan
9.131916,3.699155e-05,0.0,nan,nan,nan
9.215875,3.699534e-05,0.0,nan,nan,nan
9.299287,3.700074e-05,0.0,nan,nan,nan
9.382803,3.699505e-05,0.0,nan,nan,nan
9.466167,3.699796e-05,0.0,nan,nan,nan
9.549822,3.700004e-05,0.0,nan,nan,nan
9.634246,3.700233e-05,0.0,nan,nan,nan
9.718632,3.699653e-05,0.0,nan,nan,nan
9.802002,3.698636e-05,0.0,nan,nan,nan
9.885429,3.699855e-05,0.0,nan,nan,nan
9.968777,3.699807e-05,0.0,nan,nan,nan
10.05217,3.699565e-05,0.0,nan,nan,nan
10.13584,3.700191e-05,0.0,nan,nan,nan
10.21966,3.699342e-05,0.0,nan,nan,nan
10.30326,3.699376e-05,0.0,nan,nan,nan
10.38678,3.699098e-05,0.0,nan,nan,nan
10.47063,3.698745e-05,0.0,nan,nan,nan
10.5541,3.69912e-05,0.0,nan,nan,nan
10.63776,3.698424e-05,0.0,nan,nan,nan
10.72132,3.699088e-05,0.0,nan,nan,nan
10.80489,3.700039e-05,0.0,nan,nan,nan
10.88839,3.699711e-05,0.0,nan,nan,nan
10.972,3.700104e-05,0.0,nan,nan,nan
11.05562,3.699678e-05,0.0,nan,nan,nan
11.13908,3.699938e-05,0.0,nan,nan,nan
11.22253,3.701711e-05,0.0,nan,nan,nan
11.3062,3.700214e-05,0.0,nan,nan,nan
11.38968,3.699731e-05,0.0,nan,nan,nan
11.47326,3.699812e-05,0.0,nan,nan,nan
11.55671,3.699226e-05,0.0,nan,nan,nan
11.64037,3.70056e-05,0.0,nan,nan,nan
11.72403,3.69984e-05,0.0,nan,nan,nan
11.80754,3.701173e-05,0.0,nan,nan,nan
11.8913,3.699864e-05,0.0,nan,nan,nan
11.97483,3.700217e-05,0.0,nan,nan,nan
