#Procedure: <laser_setup.procedures.It.It>
#Parameters:
#	Irange: 0.001 A
#	NPLC: 1
#	T step start time: 120 s
#	Chip group name: Alisson
#	Chip number: 71
#	Information: 365 -  biotite
#	Initial (current) T: 0 C
#	Laser ON+OFF period: 120 s
#	Laser voltage: 3 V
#	Laser wavelength: 365
#	Procedure version: 2.2.0
#	Sample: other
#	Sampling time (excluding Keithley): 0 s
#	Target T: 25 C
#	VDS: 0.1 V
#	VG: -3 V
#Metadata:
#	Start time: 1757098420.0619078
#Data:
t (s),I (A),VL (V),Plate T (degC),Ambient T (degC),Clock (ms)
0.0,3.458043e-05,0.0,nan,nan,nan
0.08373114,3.515455e-05,0.0,nan,nan,nan
0.1671783,3.515631e-05,0.0,nan,nan,nan
0.2515883,3.519256e-05,0.0,nan,nan,nan
0.3351417,3.523133e-05,0.0,nan,nan,nan
0.4186244,3.530981e-05,0.0,nan,nan,nan
0.5020996,3.530579e-05,0.0,nan,nan,nan
0.5858084,3.537761e-05,0.0,nan,nan,nan
0.6693448,3.539183e-05,0.0,nan,nan,nan
0.7529558,3.544618e-05,0.0,nan,nan,nan
0.8365228,3.546598e-05,0.0,nan,nan,nan
0.9202015,3.54664e-05,0.0,nan,nan,nan
1.003766,3.546302e-05,0.0,nan,nan,nan
1.087239,3.543252e-05,0.0,nan,nan,nan
1.170756,3.553855e-05,0.0,nan,nan,nan
1.254427,3.560855e-05,0.0,nan,nan,nan
1.337792,3.555501e-05,0.0,nan,nan,nan
1.421388,3.55784e-05,0.0,nan,nan,nan
1.504971,3.554028e-05,0.0,nan,nan,nan
1.588637,3.557252e-05,0.0,nan,nan,nan
1.672011,3.561465e-05,0.0,nan,nan,nan
1.755819,3.567198e-05,0.0,nan,nan,nan
1.839857,3.570818e-05,0.0,nan,nan,nan
1.923487,3.573421e-05,0.0,nan,nan,nan
2.011474,3.571917e-05,0.0,nan,nan,nan
2.094978,3.568378e-05,0.0,nan,nan,nan
2.178437,3.567173e-05,0.0,nan,nan,nan
2.261997,3.574311e-05,0.0,nan,nan,nan
2.345702,3.575076e-05,0.0,nan,nan,nan
2.429401,3.574638e-05,0.0,nan,nan,nan
2.512975,3.581534e-05,0.0,nan,nan,nan
2.596624,3.577354e-05,0.0,nan,nan,nan
2.680286,3.577407e-05,0.0,nan,nan,nan
2.764007,3.57712e-05,0.0,nan,nan,nan
2.847586,3.576193e-05,0.0,nan,nan,nan
2.931112,3.580651e-05,0.0,nan,nan,nan
3.014891,3.581891e-05,0.0,nan,nan,nan
3.098505,3.58369e-05,0.0,nan,nan,nan
3.181939,3.581472e-05,0.0,nan,nan,nan
3.265599,3.579727e-05,0.0,nan,nan,nan
3.349171,3.57924e-05,0.0,nan,nan,nan
3.432765,3.57735e-05,0.0,nan,nan,nan
3.516539,3.576105e-05,0.0,nan,nan,nan
3.600017,3.574341e-05,0.0,nan,nan,nan
3.683692,3.573956e-05,0.0,nan,nan,nan
3.76713,3.576145e-05,0.0,nan,nan,nan
3.850748,3.580358e-05,0.0,nan,nan,nan
3.93421,3.583722e-05,0.0,nan,nan,nan
4.017791,3.574033e-05,0.0,nan,nan,nan
4.101234,3.577341e-05,0.0,nan,nan,nan
4.185046,3.575302e-05,0.0,nan,nan,nan
4.268879,3.578382e-05,0.0,nan,nan,nan
4.352535,3.578516e-05,0.0,nan,nan,nan
4.436001,3.576146e-05,0.0,nan,nan,nan
4.521113,3.576015e-05,0.0,nan,nan,nan
4.604698,3.57338e-05,0.0,nan,nan,nan
4.688465,3.581777e-05,0.0,nan,nan,nan
4.772252,3.580149e-05,0.0,nan,nan,nan
4.855681,3.578774e-05,0.0,nan,nan,nan
4.939348,3.578266e-05,0.0,nan,nan,nan
5.02316,3.574084e-05,0.0,nan,nan,nan
5.106769,3.576744e-05,0.0,nan,nan,nan
5.190176,3.572129e-05,0.0,nan,nan,nan
5.273768,3.572564e-05,0.0,nan,nan,nan
5.357292,3.572524e-05,0.0,nan,nan,nan
5.440989,3.571895e-05,0.0,nan,nan,nan
5.527038,3.57673e-05,0.0,nan,nan,nan
5.610447,3.583292e-05,0.0,nan,nan,nan
5.694041,3.581735e-05,0.0,nan,nan,nan
5.777565,3.579631e-05,0.0,nan,nan,nan
5.860864,3.581202e-05,0.0,nan,nan,nan
5.944228,3.587431e-05,0.0,nan,nan,nan
6.027789,3.587993e-05,0.0,nan,nan,nan
6.132274,3.587813e-05,0.0,nan,nan,nan
6.215766,3.583125e-05,0.0,nan,nan,nan
6.299581,3.58333e-05,0.0,nan,nan,nan
6.383281,3.578723e-05,0.0,nan,nan,nan
6.466865,3.576136e-05,0.0,nan,nan,nan
6.550459,3.5769e-05,0.0,nan,nan,nan
6.634208,3.575358e-05,0.0,nan,nan,nan
6.717877,3.573604e-05,0.0,nan,nan,nan
6.801589,3.580847e-05,0.0,nan,nan,nan
6.885245,3.585566e-05,0.0,nan,nan,nan
6.968828,3.583349e-05,0.0,nan,nan,nan
7.052449,3.577762e-05,0.0,nan,nan,nan
7.136195,3.582001e-05,0.0,nan,nan,nan
7.219755,3.58628e-05,0.0,nan,nan,nan
7.303222,3.588562e-05,0.0,nan,nan,nan
7.386848,3.589243e-05,0.0,nan,nan,nan
7.470571,3.587681e-05,0.0,nan,nan,nan
7.554004,3.584821e-05,0.0,nan,nan,nan
7.637524,3.593555e-05,0.0,nan,nan,nan
7.720963,3.591614e-05,0.0,nan,nan,nan
7.80457,3.593886e-05,0.0,nan,nan,nan
7.888303,3.595149e-05,0.0,nan,nan,nan
7.971826,3.591588e-05,0.0,nan,nan,nan
8.055594,3.595326e-05,0.0,nan,nan,nan
8.139186,3.604157e-05,0.0,nan,nan,nan
8.222731,3.600267e-05,0.0,nan,nan,nan
8.306342,3.602886e-05,0.0,nan,nan,nan
8.390187,3.604645e-05,0.0,nan,nan,nan
8.476472,3.601738e-05,0.0,nan,nan,nan
8.560165,3.603923e-05,0.0,nan,nan,nan
8.643586,3.598343e-05,0.0,nan,nan,nan
8.72701,3.602639e-05,0.0,nan,nan,nan
8.810503,3.606464e-05,0.0,nan,nan,nan
8.89397,3.603079e-05,0.0,nan,nan,nan
8.977456,3.598161e-05,0.0,nan,nan,nan
9.061033,3.6016e-05,0.0,nan,nan,nan
9.14446,3.602829e-05,0.0,nan,nan,nan
9.228271,3.60639e-05,0.0,nan,nan,nan
9.311703,3.603541e-05,0.0,nan,nan,nan
9.395121,3.611364e-05,0.0,nan,nan,nan
9.478593,3.611303e-05,0.0,nan,nan,nan
9.561961,3.609736e-05,0.0,nan,nan,nan
9.645809,3.609756e-05,0.0,nan,nan,nan
9.729358,3.606983e-05,0.0,nan,nan,nan
9.813053,3.602695e-05,0.0,nan,nan,nan
9.896687,3.600985e-05,0.0,nan,nan,nan
9.980303,3.602678e-05,0.0,nan,nan,nan
10.06392,3.598433e-05,0.0,nan,nan,nan
10.14763,3.600333e-05,0.0,nan,nan,nan
10.2508,3.590716e-05,0.0,nan,nan,nan
10.33467,3.597342e-05,0.0,nan,nan,nan
10.41919,3.600834e-05,0.0,nan,nan,nan
10.50273,3.600302e-05,0.0,nan,nan,nan
10.58624,3.600034e-05,0.0,nan,nan,nan
10.66999,3.600883e-05,0.0,nan,nan,nan
10.75324,3.596622e-05,0.0,nan,nan,nan
10.83682,3.59776e-05,0.0,nan,nan,nan
10.92035,3.592669e-05,0.0,nan,nan,nan
11.00405,3.596164e-05,0.0,nan,nan,nan
11.08783,3.593923e-05,0.0,nan,nan,nan
11.17173,3.590063e-05,0.0,nan,nan,nan
11.25532,3.59396e-05,0.0,nan,nan,nan
11.33894,3.595796e-05,0.0,nan,nan,nan
11.42438,3.601428e-05,0.0,nan,nan,nan
11.50859,3.600057e-05,0.0,nan,nan,nan
11.59207,3.59929e-05,0.0,nan,nan,nan
11.67555,3.601005e-05,0.0,nan,nan,nan
11.75909,3.600551e-05,0.0,nan,nan,nan
11.84241,3.599555e-05,0.0,nan,nan,nan
11.9261,3.599715e-05,0.0,nan,nan,nan
12.0098,3.599643e-05,0.0,nan,nan,nan
12.09344,3.60119e-05,0.0,nan,nan,nan
12.17693,3.600782e-05,0.0,nan,nan,nan
12.26045,3.608308e-05,0.0,nan,nan,nan
12.34391,3.599838e-05,0.0,nan,nan,nan
12.42761,3.596888e-05,0.0,nan,nan,nan
12.51129,3.600044e-05,0.0,nan,nan,nan
12.59478,3.596317e-05,0.0,nan,nan,nan
12.67851,3.599496e-05,0.0,nan,nan,nan
12.76193,3.60267e-05,0.0,nan,nan,nan
12.84782,3.602055e-05,0.0,nan,nan,nan
12.93162,3.601109e-05,0.0,nan,nan,nan
13.01493,3.606283e-05,0.0,nan,nan,nan
13.09846,3.600659e-05,0.0,nan,nan,nan
13.18198,3.598252e-05,0.0,nan,nan,nan
13.26546,3.598787e-05,0.0,nan,nan,nan
13.3489,3.601622e-05,0.0,nan,nan,nan
