#Procedure: <laser_setup.procedures.It.It>
#Parameters:
#	Irange: 0.001 A
#	NPLC: 1
#	T step start time: 120 s
#	Chip group name: Alisson
#	Chip number: 71
#	Information: 455 -  biotite
#	Initial (current) T: 0 C
#	Laser ON+OFF period: 120 s
#	Laser voltage: 3 V
#	Laser wavelength: 455
#	Procedure version: 2.2.0
#	Sample: other
#	Sampling time (excluding Keithley): 0 s
#	Target T: 25 C
#	VDS: 0.1 V
#	VG: -3 V
#Metadata:
#	Start time: 1757093482.2192397
#Data:
t (s),I (A),VL (V),Plate T (degC),Ambient T (degC),Clock (ms)
0.0,3.370868e-05,0.0,nan,nan,nan
0.08376796,3.43179e-05,0.0,nan,nan,nan
0.1674025,3.4353e-05,0.0,nan,nan,nan
0.2508982,3.441659e-05,0.0,nan,nan,nan
0.3343703,3.449834e-05,0.0,nan,nan,nan
0.4178425,3.456535e-05,0.0,nan,nan,nan
0.5014645,3.459462e-05,0.0,nan,nan,nan
0.5850475,3.465009e-05,0.0,nan,nan,nan
0.6687626,3.467573e-05,0.0,nan,nan,nan
0.7525126,3.465564e-05,0.0,nan,nan,nan
0.8360753,3.470264e-05,0.0,nan,nan,nan
0.9195105,3.474382e-05,0.0,nan,nan,nan
1.002795,3.478811e-05,0.0,nan,nan,nan
1.086431,3.478409e-05,0.0,nan,nan,nan
1.169898,3.486023e-05,0.0,nan,nan,nan
1.253358,3.485061e-05,0.0,nan,nan,nan
1.336941,3.490181e-05,0.0,nan,nan,nan
1.420451,3.49445e-05,0.0,nan,nan,nan
1.504161,3.490125e-05,0.0,nan,nan,nan
1.587651,3.497098e-05,0.0,nan,nan,nan
1.670987,3.497956e-05,0.0,nan,nan,nan
1.754463,3.496102e-05,0.0,nan,nan,nan
1.837807,3.49671e-05,0.0,nan,nan,nan
1.921406,3.505151e-05,0.0,nan,nan,nan
2.004951,3.501941e-05,0.0,nan,nan,nan
2.088508,3.505053e-05,0.0,nan,nan,nan
2.171951,3.511026e-05,0.0,nan,nan,nan
2.25541,3.508542e-05,0.0,nan,nan,nan
2.338903,3.509257e-05,0.0,nan,nan,nan
2.4225,3.509946e-05,0.0,nan,nan,nan
2.506041,3.510433e-05,0.0,nan,nan,nan
2.589547,3.509068e-05,0.0,nan,nan,nan
2.673051,3.514061e-05,0.0,nan,nan,nan
2.756774,3.517711e-05,0.0,nan,nan,nan
2.840457,3.519261e-05,0.0,nan,nan,nan
2.923896,3.520892e-05,0.0,nan,nan,nan
3.007557,3.522773e-05,0.0,nan,nan,nan
3.091279,3.524685e-05,0.0,nan,nan,nan
