#Procedure: <laser_setup.procedures.It.It>
#Parameters:
#	Irange: 0.0001 A
#	NPLC: 1
#	T step start time: 120 s
#	Chip group name: Alisson
#	Chip number: 81
#	Information: Light testing - biotite
#	Initial (current) T: 0 C
#	Laser ON+OFF period: 120 s
#	Laser voltage: 1.25 V
#	Laser wavelength: 455
#	Procedure version: 2.2.0
#	Sample: other
#	Sampling time (excluding Keithley): 0 s
#	Target T: 25 C
#	VDS: 0.1 V
#	VG: -0.3 V
#Metadata:
#	Start time: 1761077366.9049156
#Data:
t (s),I (A),VL (V),Plate T (degC),Ambient T (degC),Clock (ms)
0.0,1.620144e-05,0.0,nan,nan,nan
0.08352152,1.64898e-05,0.0,nan,nan,nan
0.1671295,1.648691e-05,0.0,nan,nan,nan
0.2505763,1.648981e-05,0.0,nan,nan,nan
0.3339538,1.648801e-05,0.0,nan,nan,nan
0.4175068,1.648568e-05,0.0,nan,nan,nan
0.5010506,1.648962e-05,0.0,nan,nan,nan
0.5846583,1.648888e-05,0.0,nan,nan,nan
0.6684324,1.648753e-05,0.0,nan,nan,nan
0.7518193,1.648345e-05,0.0,nan,nan,nan
0.835177,1.648209e-05,0.0,nan,nan,nan
0.9186815,1.648251e-05,0.0,nan,nan,nan
1.002081,1.6486e-05,0.0,nan,nan,nan
1.085496,1.648482e-05,0.0,nan,nan,nan
1.168902,1.648437e-05,0.0,nan,nan,nan
1.25225,1.648644e-05,0.0,nan,nan,nan
1.335705,1.6488e-05,0.0,nan,nan,nan
1.419147,1.648555e-05,0.0,nan,nan,nan
1.502505,1.648737e-05,0.0,nan,nan,nan
1.586174,1.648955e-05,0.0,nan,nan,nan
1.686657,1.649086e-05,0.0,nan,nan,nan
1.770178,1.648468e-05,0.0,nan,nan,nan
1.853751,1.648887e-05,0.0,nan,nan,nan
1.937125,1.648805e-05,0.0,nan,nan,nan
2.020512,1.648525e-05,0.0,nan,nan,nan
2.10412,1.648771e-05,0.0,nan,nan,nan
2.188148,1.648947e-05,0.0,nan,nan,nan
2.271755,1.648562e-05,0.0,nan,nan,nan
2.355258,1.649158e-05,0.0,nan,nan,nan
2.438614,1.649201e-05,0.0,nan,nan,nan
2.522072,1.649416e-05,0.0,nan,nan,nan
2.605755,1.649454e-05,0.0,nan,nan,nan
2.689171,1.649392e-05,0.0,nan,nan,nan
2.772652,1.64922e-05,0.0,nan,nan,nan
2.855943,1.649199e-05,0.0,nan,nan,nan
2.939502,1.649192e-05,0.0,nan,nan,nan
3.023143,1.649313e-05,0.0,nan,nan,nan
3.106538,1.649443e-05,0.0,nan,nan,nan
3.18999,1.649056e-05,0.0,nan,nan,nan
3.273404,1.64917e-05,0.0,nan,nan,nan
3.356875,1.649333e-05,0.0,nan,nan,nan
3.440247,1.649099e-05,0.0,nan,nan,nan
3.523759,1.649274e-05,0.0,nan,nan,nan
3.607246,1.648774e-05,0.0,nan,nan,nan
3.733849,1.648825e-05,0.0,nan,nan,nan
3.817515,1.648815e-05,0.0,nan,nan,nan
3.900963,1.649191e-05,0.0,nan,nan,nan
3.984524,1.64915e-05,0.0,nan,nan,nan
4.068191,1.649056e-05,0.0,nan,nan,nan
4.151561,1.649096e-05,0.0,nan,nan,nan
4.235113,1.649253e-05,0.0,nan,nan,nan
4.318615,1.64962e-05,0.0,nan,nan,nan
4.405865,1.649314e-05,0.0,nan,nan,nan
4.489246,1.649357e-05,0.0,nan,nan,nan
4.572767,1.648977e-05,0.0,nan,nan,nan
4.656252,1.649276e-05,0.0,nan,nan,nan
4.739851,1.649228e-05,0.0,nan,nan,nan
4.823369,1.649276e-05,0.0,nan,nan,nan
4.906857,1.648948e-05,0.0,nan,nan,nan
4.99025,1.649123e-05,0.0,nan,nan,nan
5.073807,1.649309e-05,0.0,nan,nan,nan
5.157197,1.649012e-05,0.0,nan,nan,nan
5.240742,1.649177e-05,0.0,nan,nan,nan
5.324205,1.6489e-05,0.0,nan,nan,nan
5.408526,1.648953e-05,0.0,nan,nan,nan
5.491872,1.648718e-05,0.0,nan,nan,nan
5.575202,1.649177e-05,0.0,nan,nan,nan
5.658631,1.648804e-05,0.0,nan,nan,nan
5.742012,1.649082e-05,0.0,nan,nan,nan
5.825421,1.64889e-05,0.0,nan,nan,nan
5.909095,1.649e-05,0.0,nan,nan,nan
5.992622,1.649177e-05,0.0,nan,nan,nan
6.075995,1.648762e-05,0.0,nan,nan,nan
6.159379,1.649197e-05,0.0,nan,nan,nan
6.243115,1.648955e-05,0.0,nan,nan,nan
6.326611,1.649035e-05,0.0,nan,nan,nan
6.411211,1.648795e-05,0.0,nan,nan,nan
6.49464,1.649091e-05,0.0,nan,nan,nan
6.578007,1.649015e-05,0.0,nan,nan,nan
6.661525,1.649094e-05,0.0,nan,nan,nan
6.744912,1.649151e-05,0.0,nan,nan,nan
6.830183,1.648986e-05,0.0,nan,nan,nan
6.913539,1.64933e-05,0.0,nan,nan,nan
6.997038,1.649316e-05,0.0,nan,nan,nan
7.080626,1.649104e-05,0.0,nan,nan,nan
7.164234,1.649034e-05,0.0,nan,nan,nan
7.247533,1.648686e-05,0.0,nan,nan,nan
7.330981,1.648837e-05,0.0,nan,nan,nan
7.414411,1.649153e-05,0.0,nan,nan,nan
