#Procedure: <laser_setup.procedures.IVg.IVg>
#Parameters:
#	Irange: 0.001 A
#	NPLC: 1
#	Burn-in time: 0 s
#	Chip group name: Alisson
#	Chip number: 68
#	Information: hbn - top - bio - bot
#	Laser voltage: 0 V
#	Laser wavelength: 455
#	Procedure version: 2.1.0
#	Sample: other
#	Step time: 0 s
#	VDS: 0.1 V
#	VG end: 5 V
#	VG start: -5 V
#	VG step: 0.05 V
#Metadata:
#	Start time: 1757345903.1788788
#Data:
Vg (V),I (A),Plate T (degC),Ambient T (degC),Clock (ms)
0.0,4.839254e-05,nan,nan,nan
-0.05,4.75481e-05,nan,nan,nan
-0.1,4.575657e-05,nan,nan,nan
-0.15000000000000002,4.368939e-05,nan,nan,nan
-0.2,4.14203e-05,nan,nan,nan
-0.25,3.905773e-05,nan,nan,nan
-0.30000000000000004,3.666788e-05,nan,nan,nan
-0.35000000000000003,3.388003e-05,nan,nan,nan
-0.4,3.117418e-05,nan,nan,nan
-0.45,2.835084e-05,nan,nan,nan
-0.5,2.541542e-05,nan,nan,nan
-0.55,2.254326e-05,nan,nan,nan
-0.6000000000000001,1.96251e-05,nan,nan,nan
-0.65,1.727536e-05,nan,nan,nan
-0.7000000000000001,1.563351e-05,nan,nan,nan
-0.75,1.467304e-05,nan,nan,nan
-0.8,1.467528e-05,nan,nan,nan
-0.8500000000000001,1.555257e-05,nan,nan,nan
-0.9,1.702284e-05,nan,nan,nan
-0.9500000000000001,1.889769e-05,nan,nan,nan
-1.0,2.119488e-05,nan,nan,nan
-1.05,2.365448e-05,nan,nan,nan
-1.1,2.641888e-05,nan,nan,nan
-1.1500000000000001,2.912556e-05,nan,nan,nan
-1.2000000000000002,3.214382e-05,nan,nan,nan
-1.25,3.505134e-05,nan,nan,nan
-1.3,3.791056e-05,nan,nan,nan
-1.35,4.071723e-05,nan,nan,nan
-1.4000000000000001,4.317109e-05,nan,nan,nan
-1.4500000000000002,4.571796e-05,nan,nan,nan
-1.5,4.835814e-05,nan,nan,nan
-1.55,5.080214e-05,nan,nan,nan
-1.6,5.2825e-05,nan,nan,nan
-1.6500000000000001,5.49575e-05,nan,nan,nan
-1.7000000000000002,5.691076e-05,nan,nan,nan
-1.75,5.881109e-05,nan,nan,nan
-1.8,6.058129e-05,nan,nan,nan
-1.85,6.238928e-05,nan,nan,nan
-1.9000000000000001,6.394454e-05,nan,nan,nan
-1.9500000000000002,6.539601e-05,nan,nan,nan
-2.0,6.685434e-05,nan,nan,nan
-2.0500000000000003,6.831835e-05,nan,nan,nan
-2.1,6.975272e-05,nan,nan,nan
-2.15,7.112476e-05,nan,nan,nan
-2.2,7.2289e-05,nan,nan,nan
-2.25,7.363316e-05,nan,nan,nan
-2.3000000000000003,7.494791e-05,nan,nan,nan
-2.35,7.615102e-05,nan,nan,nan
-2.4000000000000004,7.734443e-05,nan,nan,nan
-2.45,7.840578e-05,nan,nan,nan
-2.5,7.951054e-05,nan,nan,nan
-2.5500000000000003,8.066364e-05,nan,nan,nan
-2.6,8.17235e-05,nan,nan,nan
-2.6500000000000004,8.273179e-05,nan,nan,nan
-2.7,8.372923e-05,nan,nan,nan
-2.75,8.478931e-05,nan,nan,nan
